"ASE","compare","Freq","mean_delta_psi_mean","uncertainty","isoform_compare","alternative_transcripts","total_transcripts","classification"
"ENSG00000196295.13;SE:chr7:30579314-30584711:30584808-30585330:-","M8/D6",2,0.0197387978857143,42.7016996400502,"ENSG00000196295.13;SE:chr7:30579314-30584711:30584808-30585330:- M8/D6","ENST00000581665.6,ENST00000667129.1,ENST00000584023.2,ENST00000579174.5,ENST00000454922.6","ENST00000578994.5,ENST00000581665.6,ENST00000667338.1,ENST00000579174.5,ENST00000580440.8,ENST00000584023.2,ENST00000454922.6,ENST00000657049.1,ENST00000656284.1,ENST00000689508.1,ENST00000667129.1,ENST00000663944.1,ENST00000583664.5","Low Confidence"
"ENSG00000196367.15;AL:chr7:99033039-99035417:99036477:99033039-99047655:99050831:+","D5/D6",2,0.0215352667714286,169.032606776411,"ENSG00000196367.15;AL:chr7:99033039-99035417:99036477:99033039-99047655:99050831:+ D5/D6","ENST00000360902.2","ENST00000468960.3,ENST00000360902.2","Low Confidence"
"ENSG00000196367.15;AL:chr7:99033039-99035417:99036477:99033039-99047655:99050831:+","F7/D6",2,-0.0355162893785715,-32.4152068811489,"ENSG00000196367.15;AL:chr7:99033039-99035417:99036477:99033039-99047655:99050831:+ F7/D6","ENST00000360902.2","ENST00000468960.3,ENST00000360902.2","Low Confidence"
"ENSG00000196367.15;AL:chr7:99033039-99035417:99036477:99033039-99047655:99050831:+","M8/D6",2,0.0283997201,6.70952729364611,"ENSG00000196367.15;AL:chr7:99033039-99035417:99036477:99033039-99047655:99050831:+ M8/D6","ENST00000360902.2","ENST00000468960.3,ENST00000360902.2","Low Confidence"
"ENSG00000196367.15;SE:chr7:99014955-99030595:99030757-99030885:+","D5/D6",2,0.0215352667714286,169.032606776411,"ENSG00000196367.15;SE:chr7:99014955-99030595:99030757-99030885:+ D5/D6","ENST00000360902.2","ENST00000468960.3,ENST00000360902.2","Low Confidence"
"ENSG00000196367.15;SE:chr7:99014955-99030595:99030757-99030885:+","F7/D6",2,-0.0355162893785715,-32.4152068811489,"ENSG00000196367.15;SE:chr7:99014955-99030595:99030757-99030885:+ F7/D6","ENST00000360902.2","ENST00000468960.3,ENST00000360902.2","Low Confidence"
"ENSG00000196367.15;SE:chr7:99014955-99030595:99030757-99030885:+","M8/D6",2,0.0283997201,6.70952729364611,"ENSG00000196367.15;SE:chr7:99014955-99030595:99030757-99030885:+ M8/D6","ENST00000360902.2","ENST00000468960.3,ENST00000360902.2","Low Confidence"
"ENSG00000196387.10;SE:chr12:133083561-133100987:133101053-133105510:+","D5/D6",2,-0.0375794232142857,-8.82851465493776,"ENSG00000196387.10;SE:chr12:133083561-133100987:133101053-133105510:+ D5/D6","ENST00000536790.5","ENST00000356456.9,ENST00000544426.5,ENST00000429434.3,ENST00000536790.5,ENST00000412146.6,ENST00000392041.8,ENST00000355557.7","Low Confidence"
"ENSG00000196387.10;SE:chr12:133083561-133100987:133101053-133105510:+","F7/D6",2,-0.0273558134357142,-14.2492213448636,"ENSG00000196387.10;SE:chr12:133083561-133100987:133101053-133105510:+ F7/D6","ENST00000536790.5","ENST00000356456.9,ENST00000544426.5,ENST00000429434.3,ENST00000536790.5,ENST00000412146.6,ENST00000392041.8,ENST00000355557.7","Low Confidence"
"ENSG00000196387.10;SE:chr12:133083561-133100987:133101053-133105510:+","M8/D6",2,-0.0257330694714286,-4.96889232629392,"ENSG00000196387.10;SE:chr12:133083561-133100987:133101053-133105510:+ M8/D6","ENST00000536790.5","ENST00000356456.9,ENST00000544426.5,ENST00000429434.3,ENST00000536790.5,ENST00000412146.6,ENST00000392041.8,ENST00000355557.7","Low Confidence"
"ENSG00000196417.13;AL:chr19:53402191-53407698:53412009:53402191-53423062:53430413:+","F7/D6",2,-0.0252193305714285,-20.1128686920964,"ENSG00000196417.13;AL:chr19:53402191-53407698:53412009:53402191-53423062:53430413:+ F7/D6","ENST00000396408.8","ENST00000594030.2,ENST00000396408.8","Low Confidence"
"ENSG00000196417.13;AL:chr19:53402191-53407698:53412009:53402191-53423062:53430413:+","M8/D6",2,0.03381303575,30.3216070616029,"ENSG00000196417.13;AL:chr19:53402191-53407698:53412009:53402191-53423062:53430413:+ M8/D6","ENST00000396408.8","ENST00000594030.2,ENST00000396408.8","Low Confidence"
"ENSG00000196458.11;SE:chr12:132945797-132948148:132948270-132956243:-","D5/D6",2,0.0303455105714285,47.873431633149,"ENSG00000196458.11;SE:chr12:132945797-132948148:132948270-132956243:- D5/D6","ENST00000360187.9,ENST00000381215.3","ENST00000381215.3,ENST00000360187.9,ENST00000392321.3,ENST00000331711.11,ENST00000412621.6","Low Confidence"
"ENSG00000196458.11;SE:chr12:132945797-132948148:132948270-132956243:-","F7/D6",2,0.0638927277214286,2.76020200247066,"ENSG00000196458.11;SE:chr12:132945797-132948148:132948270-132956243:- F7/D6","ENST00000360187.9,ENST00000381215.3","ENST00000381215.3,ENST00000360187.9,ENST00000392321.3,ENST00000331711.11,ENST00000412621.6","Low Confidence"
"ENSG00000196458.11;SE:chr12:132945797-132948148:132948270-132956243:-","M8/D6",2,0.0573545732428572,47.0153212918771,"ENSG00000196458.11;SE:chr12:132945797-132948148:132948270-132956243:- M8/D6","ENST00000360187.9,ENST00000381215.3","ENST00000381215.3,ENST00000360187.9,ENST00000392321.3,ENST00000331711.11,ENST00000412621.6","Low Confidence"
"ENSG00000196459.15;SE:chrX:13719982-13734044:13734185-13734525:-","D5/D6",3,0.00246142089047618,212.576279516212,"ENSG00000196459.15;SE:chrX:13719982-13734044:13734185-13734525:- D5/D6","ENST00000380579.6","ENST00000359680.9,ENST00000519885.5,ENST00000380579.6","Medium Confidence"
"ENSG00000196459.15;SE:chrX:13719982-13734044:13734185-13734525:-","F7/D6",3,0.0820785297,5.08152703304175,"ENSG00000196459.15;SE:chrX:13719982-13734044:13734185-13734525:- F7/D6","ENST00000380579.6","ENST00000359680.9,ENST00000519885.5,ENST00000380579.6","Medium Confidence"
"ENSG00000196459.15;SE:chrX:13719982-13734044:13734185-13734525:-","M8/D6",3,0.0471650041047619,35.5803505141816,"ENSG00000196459.15;SE:chrX:13719982-13734044:13734185-13734525:- M8/D6","ENST00000380579.6","ENST00000359680.9,ENST00000519885.5,ENST00000380579.6","Medium Confidence"
"ENSG00000196476.12;SE:chr20:284081-289559:289676-290259:-","D5/D6",2,-0.0658216003071428,-6.08543967311712,"ENSG00000196476.12;SE:chr20:284081-289559:289676-290259:- D5/D6","ENST00000360321.7,ENST00000400269.4","ENST00000382369.9,ENST00000360321.7,ENST00000400269.4","Low Confidence"
"ENSG00000196476.12;SE:chr20:284081-289559:289676-290259:-","F7/D6",2,-0.0150657998285714,-75.7740134318297,"ENSG00000196476.12;SE:chr20:284081-289559:289676-290259:- F7/D6","ENST00000360321.7,ENST00000400269.4","ENST00000382369.9,ENST00000360321.7,ENST00000400269.4","Low Confidence"
"ENSG00000196476.12;SE:chr20:284081-289559:289676-290259:-","M8/D6",2,-0.02468984315,-54.9209967916937,"ENSG00000196476.12;SE:chr20:284081-289559:289676-290259:- M8/D6","ENST00000360321.7,ENST00000400269.4","ENST00000382369.9,ENST00000360321.7,ENST00000400269.4","Low Confidence"
"ENSG00000196498.14;A5:chr12:124326370-124327409:124326370-124327547:-","D5/D6",2,0.0772650316857143,0.869312546221204,"ENSG00000196498.14;A5:chr12:124326370-124327409:124326370-124327547:- D5/D6","ENST00000405201.6,ENST00000404121.6,ENST00000356219.7,ENST00000429285.6,ENST00000413172.1,ENST00000464377.1","ENST00000404121.6,ENST00000404621.5,ENST00000405201.6,ENST00000418829.5,ENST00000464377.1,ENST00000429285.6,ENST00000356219.7,ENST00000413172.1","Low Confidence"
"ENSG00000196498.14;A5:chr12:124326370-124327409:124326370-124327547:-","F7/D6",2,-0.0061824313,-210.523698246121,"ENSG00000196498.14;A5:chr12:124326370-124327409:124326370-124327547:- F7/D6","ENST00000405201.6,ENST00000404121.6,ENST00000356219.7,ENST00000429285.6,ENST00000413172.1,ENST00000464377.1","ENST00000404121.6,ENST00000404621.5,ENST00000405201.6,ENST00000418829.5,ENST00000464377.1,ENST00000429285.6,ENST00000356219.7,ENST00000413172.1","Low Confidence"
"ENSG00000196498.14;A5:chr12:124326370-124327409:124326370-124327547:-","M8/D6",2,-0.0848889252285714,-5.36346995528644,"ENSG00000196498.14;A5:chr12:124326370-124327409:124326370-124327547:- M8/D6","ENST00000405201.6,ENST00000404121.6,ENST00000356219.7,ENST00000429285.6,ENST00000413172.1,ENST00000464377.1","ENST00000404121.6,ENST00000404621.5,ENST00000405201.6,ENST00000418829.5,ENST00000464377.1,ENST00000429285.6,ENST00000356219.7,ENST00000413172.1","Low Confidence"
"ENSG00000196504.21;A5:chr2:152716126-152717230:152716126-152717356:-","M8/D6",2,0.0470161284642858,3.95169289311894,"ENSG00000196504.21;A5:chr2:152716126-152717230:152716126-152717356:- M8/D6","ENST00000545856.8,ENST00000696381.1,ENST00000493468.7","ENST00000545856.8,ENST00000696381.1,ENST00000493468.7,ENST00000354363.11,ENST00000448428.2,ENST00000450303.6,ENST00000698773.1,ENST00000696382.1,ENST00000698772.1,ENST00000486100.1,ENST00000410080.8","Low Confidence"
"ENSG00000196507.11;A5:chrX:103608070-103608604:103608058-103608604:+","D5/D6",2,0.0431133140571429,6.62373019205855,"ENSG00000196507.11;A5:chrX:103608070-103608604:103608058-103608604:+ D5/D6","ENST00000243286.7","ENST00000243286.7,ENST00000477014.1,ENST00000372627.10","Low Confidence"
"ENSG00000196507.11;A5:chrX:103608070-103608604:103608058-103608604:+","M8/D6",2,-0.0170455073,-30.1275151840157,"ENSG00000196507.11;A5:chrX:103608070-103608604:103608058-103608604:+ M8/D6","ENST00000243286.7","ENST00000243286.7,ENST00000477014.1,ENST00000372627.10","Low Confidence"
"ENSG00000196531.14;A3:chr12:56714703-56724452:56714675-56724452:-","D5/D6",2,0.0139039922,73.7741499678262,"ENSG00000196531.14;A3:chr12:56714703-56724452:56714675-56724452:- D5/D6","ENST00000546862.6,ENST00000548563.5,ENST00000548084.1","ENST00000546862.6,ENST00000679092.1,ENST00000548563.5,ENST00000548084.1,ENST00000552055.5","Low Confidence"
"ENSG00000196605.7;SE:chr19:9758764-9759860:9759942-9762082:-","F7/D6",2,0.0400437593714286,59.7501039680463,"ENSG00000196605.7;SE:chr19:9758764-9759860:9759942-9762082:- F7/D6","ENST00000397902.7,ENST00000589412.5","ENST00000588267.5,ENST00000397902.7,ENST00000586293.5,ENST00000586814.5,ENST00000591377.1,ENST00000589453.5,ENST00000589412.5","Low Confidence"
"ENSG00000196605.7;SE:chr19:9758764-9759860:9759942-9762082:-","M8/D6",2,0.0632315353857143,57.6437380592315,"ENSG00000196605.7;SE:chr19:9758764-9759860:9759942-9762082:- M8/D6","ENST00000397902.7,ENST00000589412.5","ENST00000588267.5,ENST00000397902.7,ENST00000586293.5,ENST00000586814.5,ENST00000591377.1,ENST00000589453.5,ENST00000589412.5","Low Confidence"
"ENSG00000196628.20;RI:chr18:55228847:55229076-55232521:55232671:-","F7/D6",2,0.0158924677,79.3458929873157,"ENSG00000196628.20;RI:chr18:55228847:55229076-55232521:55232671:- F7/D6","ENST00000562680.5","ENST00000568740.5,ENST00000564228.5,ENST00000626584.2,ENST00000543082.5,ENST00000637239.2,ENST00000537856.7,ENST00000567880.5,ENST00000570287.6,ENST00000564999.5,ENST00000616053.4,ENST00000565018.6,ENST00000570177.6,ENST00000561992.5,ENST00000562680.5,ENST00000356073.8,ENST00000637115.2,ENST00000540999.5,ENST00000561831.7,ENST00000566286.5,ENST00000626466.1","Low Confidence"
"ENSG00000196678.14;A3:chr16:20799067-20799263:20798211-20799263:-","D5/D6",3,0.0487406693484127,33.8690821705796,"ENSG00000196678.14;A3:chr16:20799067-20799263:20798211-20799263:- D5/D6","ENST00000357967.9,ENST00000564349.5,ENST00000568805.5,ENST00000563117.5","ENST00000357967.9,ENST00000569729.5,ENST00000568805.5,ENST00000564349.5,ENST00000563117.5","Medium Confidence"
"ENSG00000196678.14;A3:chr16:20799067-20799263:20798211-20799263:-","F7/D6",2,-0.00861171228571431,-72.0416482297051,"ENSG00000196678.14;A3:chr16:20799067-20799263:20798211-20799263:- F7/D6","ENST00000357967.9,ENST00000564349.5,ENST00000568805.5,ENST00000563117.5","ENST00000357967.9,ENST00000569729.5,ENST00000568805.5,ENST00000564349.5,ENST00000563117.5","Low Confidence"
"ENSG00000196678.14;A3:chr16:20799067-20799263:20798211-20799263:-","M8/D6",2,-0.131218830242857,-2.31424318997258,"ENSG00000196678.14;A3:chr16:20799067-20799263:20798211-20799263:- M8/D6","ENST00000357967.9,ENST00000564349.5,ENST00000568805.5,ENST00000563117.5","ENST00000357967.9,ENST00000569729.5,ENST00000568805.5,ENST00000564349.5,ENST00000563117.5","Low Confidence"
"ENSG00000196684.12;RI:chr19:16152552:16152641-16153043:16153208:+","D5/D6",2,-0.0359126008214285,-94.6217818932024,"ENSG00000196684.12;RI:chr19:16152552:16152641-16153043:16153208:+ D5/D6","ENST00000586872.5,ENST00000616070.4,ENST00000535834.1","ENST00000613986.4,ENST00000591154.1,ENST00000593031.1,ENST00000586872.5,ENST00000616070.4,ENST00000535834.1,ENST00000616645.4","Low Confidence"
"ENSG00000196684.12;SE:chr19:16148875-16151447:16151578-16152552:+","D5/D6",2,-0.0325309083642857,-92.607085495659,"ENSG00000196684.12;SE:chr19:16148875-16151447:16151578-16152552:+ D5/D6","ENST00000616070.4","ENST00000613986.4,ENST00000586872.5,ENST00000616070.4,ENST00000616645.4,ENST00000613195.4","Low Confidence"
"ENSG00000196704.14;A5:chr17:68248157-68248640:68248086-68248640:+","D5/D6",3,-0.0103790646952381,-23.8867942985158,"ENSG00000196704.14;A5:chr17:68248157-68248640:68248086-68248640:+ D5/D6","ENST00000612294.4","ENST00000392720.6,ENST00000584837.5,ENST00000612294.4","Medium Confidence"
"ENSG00000196704.14;RI:chr17:68248043:68248086-68248640:68248705:+","D5/D6",3,-0.0167041979666666,-26.0549216418879,"ENSG00000196704.14;RI:chr17:68248043:68248086-68248640:68248705:+ D5/D6","ENST00000359904.8","ENST00000392720.6,ENST00000359904.8","Medium Confidence"
"ENSG00000196704.14;RI:chr17:68248043:68248086-68248640:68248705:+","M8/D6",2,0.0345940573571428,19.0696008538031,"ENSG00000196704.14;RI:chr17:68248043:68248086-68248640:68248705:+ M8/D6","ENST00000359904.8","ENST00000392720.6,ENST00000359904.8","Low Confidence"
"ENSG00000196735.13;A3:chr6:32642784-32642952:32642784-32643293:+","F7/D6",3,-0.159938125233333,-21.4547227926315,"ENSG00000196735.13;A3:chr6:32642784-32642952:32642784-32643293:+ F7/D6","ENST00000343139.11","ENST00000395363.5,ENST00000343139.11","Medium Confidence"
"ENSG00000196756.15;A3:chr20:38422241-38425935:38421098-38425935:-","D5/D6",2,-0.0774828928714286,-19.9893498481943,"ENSG00000196756.15;A3:chr20:38422241-38425935:38421098-38425935:- D5/D6","ENST00000666806.1,ENST00000668042.1,ENST00000664626.1,ENST00000657868.1,ENST00000668482.2,ENST00000693250.1,ENST00000414142.5","ENST00000666806.1,ENST00000423536.6,ENST00000657216.2,ENST00000657868.1,ENST00000417578.8,ENST00000693250.1,ENST00000414142.5,ENST00000662213.1,ENST00000664626.1,ENST00000668482.2,ENST00000668042.1,ENST00000689917.2,ENST00000653697.1","Low Confidence"
"ENSG00000196756.15;A3:chr20:38422241-38425935:38421098-38425935:-","M8/D6",2,-0.0944134289571429,-19.9464547055119,"ENSG00000196756.15;A3:chr20:38422241-38425935:38421098-38425935:- M8/D6","ENST00000666806.1,ENST00000668042.1,ENST00000664626.1,ENST00000657868.1,ENST00000668482.2,ENST00000693250.1,ENST00000414142.5","ENST00000666806.1,ENST00000423536.6,ENST00000657216.2,ENST00000657868.1,ENST00000417578.8,ENST00000693250.1,ENST00000414142.5,ENST00000662213.1,ENST00000664626.1,ENST00000668482.2,ENST00000668042.1,ENST00000689917.2,ENST00000653697.1","Low Confidence"
"ENSG00000196756.15;A5:chr20:38421098-38422087:38421098-38422092:-","D5/D6",3,-0.00531371258095237,-417.711893399903,"ENSG00000196756.15;A5:chr20:38421098-38422087:38421098-38422092:- D5/D6","ENST00000654008.2,ENST00000665233.3,ENST00000651115.2,ENST00000671309.1,ENST00000669114.1,ENST00000663187.1,ENST00000668054.2,ENST00000660885.2,ENST00000659102.1,ENST00000665440.1,ENST00000662568.1,ENST00000655692.1,ENST00000671249.1,ENST00000667412.1,ENST00000653277.1,ENST00000653753.1,ENST00000659400.1,ENST00000663784.1,ENST00000661252.1,ENST00000669137.1,ENST00000665181.1,ENST00000693665.1,ENST00000660064.1,ENST00000701521.1,ENST00000664636.1,ENST00000658455.1","ENST00000701987.1,ENST00000665233.3,ENST00000667188.1,ENST00000664636.1,ENST00000701521.1,ENST00000424235.2,ENST00000660189.1,ENST00000701507.1,ENST00000413755.6,ENST00000660885.2,ENST00000651115.2,ENST00000693665.1,ENST00000671309.1,ENST00000658455.1,ENST00000654008.2,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000691314.1,ENST00000690361.1,ENST00000654389.1,ENST00000659400.1,ENST00000663784.1,ENST00000659753.1,ENST00000668054.2,ENST00000687490.1,ENST00000665003.1,ENST00000665440.1,ENST00000663187.1,ENST00000653753.1,ENST00000701941.1,ENST00000693227.1,ENST00000653277.1,ENST00000658488.3,ENST00000655692.1,ENST00000657665.1,ENST00000671249.1,ENST00000665735.2,ENST00000667835.1,ENST00000688133.1,ENST00000659102.1,ENST00000656320.1,ENST00000660064.1,ENST00000654092.1,ENST00000669033.2,ENST00000665181.1,ENST00000667912.1,ENST00000653938.1,ENST00000669137.1,ENST00000686971.1,ENST00000659186.1,ENST00000670051.1,ENST00000662568.1,ENST00000663540.3,ENST00000691280.1","Medium Confidence"
"ENSG00000196756.15;A5:chr20:38421098-38422087:38421098-38422092:-","F7/D6",2,0.0272859688714286,34.3535142335198,"ENSG00000196756.15;A5:chr20:38421098-38422087:38421098-38422092:- F7/D6","ENST00000654008.2,ENST00000665233.3,ENST00000651115.2,ENST00000671309.1,ENST00000669114.1,ENST00000663187.1,ENST00000668054.2,ENST00000660885.2,ENST00000659102.1,ENST00000665440.1,ENST00000662568.1,ENST00000655692.1,ENST00000671249.1,ENST00000667412.1,ENST00000653277.1,ENST00000653753.1,ENST00000659400.1,ENST00000663784.1,ENST00000661252.1,ENST00000669137.1,ENST00000665181.1,ENST00000693665.1,ENST00000660064.1,ENST00000701521.1,ENST00000664636.1,ENST00000658455.1","ENST00000701987.1,ENST00000665233.3,ENST00000667188.1,ENST00000664636.1,ENST00000701521.1,ENST00000424235.2,ENST00000660189.1,ENST00000701507.1,ENST00000413755.6,ENST00000660885.2,ENST00000651115.2,ENST00000693665.1,ENST00000671309.1,ENST00000658455.1,ENST00000654008.2,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000691314.1,ENST00000690361.1,ENST00000654389.1,ENST00000659400.1,ENST00000663784.1,ENST00000659753.1,ENST00000668054.2,ENST00000687490.1,ENST00000665003.1,ENST00000665440.1,ENST00000663187.1,ENST00000653753.1,ENST00000701941.1,ENST00000693227.1,ENST00000653277.1,ENST00000658488.3,ENST00000655692.1,ENST00000657665.1,ENST00000671249.1,ENST00000665735.2,ENST00000667835.1,ENST00000688133.1,ENST00000659102.1,ENST00000656320.1,ENST00000660064.1,ENST00000654092.1,ENST00000669033.2,ENST00000665181.1,ENST00000667912.1,ENST00000653938.1,ENST00000669137.1,ENST00000686971.1,ENST00000659186.1,ENST00000670051.1,ENST00000662568.1,ENST00000663540.3,ENST00000691280.1","Low Confidence"
"ENSG00000196756.15;A5:chr20:38421098-38422087:38421098-38422092:-","M8/D6",3,0.00192472833809523,392.39060003271,"ENSG00000196756.15;A5:chr20:38421098-38422087:38421098-38422092:- M8/D6","ENST00000654008.2,ENST00000665233.3,ENST00000651115.2,ENST00000671309.1,ENST00000669114.1,ENST00000663187.1,ENST00000668054.2,ENST00000660885.2,ENST00000659102.1,ENST00000665440.1,ENST00000662568.1,ENST00000655692.1,ENST00000671249.1,ENST00000667412.1,ENST00000653277.1,ENST00000653753.1,ENST00000659400.1,ENST00000663784.1,ENST00000661252.1,ENST00000669137.1,ENST00000665181.1,ENST00000693665.1,ENST00000660064.1,ENST00000701521.1,ENST00000664636.1,ENST00000658455.1","ENST00000701987.1,ENST00000665233.3,ENST00000667188.1,ENST00000664636.1,ENST00000701521.1,ENST00000424235.2,ENST00000660189.1,ENST00000701507.1,ENST00000413755.6,ENST00000660885.2,ENST00000651115.2,ENST00000693665.1,ENST00000671309.1,ENST00000658455.1,ENST00000654008.2,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000691314.1,ENST00000690361.1,ENST00000654389.1,ENST00000659400.1,ENST00000663784.1,ENST00000659753.1,ENST00000668054.2,ENST00000687490.1,ENST00000665003.1,ENST00000665440.1,ENST00000663187.1,ENST00000653753.1,ENST00000701941.1,ENST00000693227.1,ENST00000653277.1,ENST00000658488.3,ENST00000655692.1,ENST00000657665.1,ENST00000671249.1,ENST00000665735.2,ENST00000667835.1,ENST00000688133.1,ENST00000659102.1,ENST00000656320.1,ENST00000660064.1,ENST00000654092.1,ENST00000669033.2,ENST00000665181.1,ENST00000667912.1,ENST00000653938.1,ENST00000669137.1,ENST00000686971.1,ENST00000659186.1,ENST00000670051.1,ENST00000662568.1,ENST00000663540.3,ENST00000691280.1","Medium Confidence"
"ENSG00000196756.15;A5:chr20:38434626-38435027:38434626-38435197:-","F7/D6",3,-0.222625119619048,-0.36477514050785,"ENSG00000196756.15;A5:chr20:38434626-38435027:38434626-38435197:- F7/D6","ENST00000658076.2,ENST00000456953.8,ENST00000668042.1,ENST00000668054.2,ENST00000669033.2,ENST00000691280.1,ENST00000665735.2,ENST00000666268.2,ENST00000689917.2,ENST00000660885.2,ENST00000653697.1,ENST00000664073.2,ENST00000691368.2,ENST00000668482.2,ENST00000686145.1,ENST00000691314.1,ENST00000661252.1,ENST00000658905.1,ENST00000701987.1,ENST00000693684.1,ENST00000693665.1,ENST00000667912.1,ENST00000691386.2,ENST00000424235.2,ENST00000693250.1,ENST00000692262.1,ENST00000657843.1,ENST00000701521.1,ENST00000664636.1","ENST00000701987.1,ENST00000689414.2,ENST00000665233.3,ENST00000657216.2,ENST00000664636.1,ENST00000701521.1,ENST00000417578.8,ENST00000424235.2,ENST00000657868.1,ENST00000669480.1,ENST00000693250.1,ENST00000701507.1,ENST00000664626.1,ENST00000660885.2,ENST00000691368.2,ENST00000693665.1,ENST00000651115.2,ENST00000658051.1,ENST00000654008.2,ENST00000436764.8,ENST00000666268.2,ENST00000666419.1,ENST00000661252.1,ENST00000658905.1,ENST00000687532.2,ENST00000691314.1,ENST00000660558.2,ENST00000686814.1,ENST00000702019.1,ENST00000690361.1,ENST00000662213.1,ENST00000668482.2,ENST00000693684.1,ENST00000668054.2,ENST00000701239.1,ENST00000654183.2,ENST00000662982.3,ENST00000414142.5,ENST00000666331.1,ENST00000686145.1,ENST00000701941.1,ENST00000692262.1,ENST00000693227.1,ENST00000668042.1,ENST00000670958.1,ENST00000658488.3,ENST00000456953.8,ENST00000658076.2,ENST00000671249.1,ENST00000665735.2,ENST00000664073.2,ENST00000688133.1,ENST00000701819.1,ENST00000656320.1,ENST00000670051.1,ENST00000691386.2,ENST00000669033.2,ENST00000667912.1,ENST00000686971.1,ENST00000669137.1,ENST00000657843.1,ENST00000689917.2,ENST00000701736.1,ENST00000691280.1,ENST00000653697.1,ENST00000663540.3,ENST00000688336.1","Medium Confidence"
"ENSG00000196756.15;MX:chr20:38421098-38422087:38422241-38426419:38421098-38422291:38422368-38426419:-","D5/D6",2,-0.0156451426142857,-73.9687131172323,"ENSG00000196756.15;MX:chr20:38421098-38422087:38422241-38426419:38421098-38422291:38422368-38426419:- D5/D6","ENST00000665233.3,ENST00000651115.2,ENST00000671309.1,ENST00000669114.1,ENST00000663187.1,ENST00000660885.2,ENST00000655692.1,ENST00000653277.1,ENST00000663784.1,ENST00000665181.1,ENST00000693665.1,ENST00000664636.1","ENST00000658076.2,ENST00000665233.3,ENST00000658905.1,ENST00000669114.1,ENST00000664636.1,ENST00000660558.2,ENST00000701239.1,ENST00000662982.3,ENST00000663187.1,ENST00000665181.1,ENST00000660885.2,ENST00000653277.1,ENST00000651115.2,ENST00000663784.1,ENST00000671309.1,ENST00000693665.1,ENST00000663534.1,ENST00000665693.1,ENST00000701793.1,ENST00000655692.1","Low Confidence"
"ENSG00000196756.15;RI:chr20:38421006:38421098-38422087:38422241:-","D5/D6",3,0.0561502487238095,15.9085180529617,"ENSG00000196756.15;RI:chr20:38421006:38421098-38422087:38422241:- D5/D6","ENST00000666806.1,ENST00000669405.1,ENST00000666225.1,ENST00000668042.1,ENST00000658051.1,ENST00000664626.1,ENST00000657868.1,ENST00000691386.2,ENST00000693250.1,ENST00000414142.5,ENST00000656023.1","ENST00000665233.3,ENST00000664636.1,ENST00000657868.1,ENST00000701521.1,ENST00000693250.1,ENST00000664626.1,ENST00000660885.2,ENST00000651115.2,ENST00000658051.1,ENST00000671309.1,ENST00000658455.1,ENST00000654008.2,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000659400.1,ENST00000663784.1,ENST00000668054.2,ENST00000414142.5,ENST00000665440.1,ENST00000663187.1,ENST00000653753.1,ENST00000653277.1,ENST00000668042.1,ENST00000655692.1,ENST00000671249.1,ENST00000666806.1,ENST00000666225.1,ENST00000691386.2,ENST00000660064.1,ENST00000665181.1,ENST00000656023.1,ENST00000669137.1,ENST00000669405.1,ENST00000662568.1","Medium Confidence"
"ENSG00000196756.15;RI:chr20:38421006:38421098-38422087:38422241:-","F7/D6",3,0.0642370557714286,11.0152684186972,"ENSG00000196756.15;RI:chr20:38421006:38421098-38422087:38422241:- F7/D6","ENST00000666806.1,ENST00000669405.1,ENST00000666225.1,ENST00000668042.1,ENST00000658051.1,ENST00000664626.1,ENST00000657868.1,ENST00000691386.2,ENST00000693250.1,ENST00000414142.5,ENST00000656023.1","ENST00000665233.3,ENST00000664636.1,ENST00000657868.1,ENST00000701521.1,ENST00000693250.1,ENST00000664626.1,ENST00000660885.2,ENST00000651115.2,ENST00000658051.1,ENST00000671309.1,ENST00000658455.1,ENST00000654008.2,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000659400.1,ENST00000663784.1,ENST00000668054.2,ENST00000414142.5,ENST00000665440.1,ENST00000663187.1,ENST00000653753.1,ENST00000653277.1,ENST00000668042.1,ENST00000655692.1,ENST00000671249.1,ENST00000666806.1,ENST00000666225.1,ENST00000691386.2,ENST00000660064.1,ENST00000665181.1,ENST00000656023.1,ENST00000669137.1,ENST00000669405.1,ENST00000662568.1","Medium Confidence"
