# {
#     "command": "/home/zhaojiaxin/anaconda3/envs/majiq/bin/voila --license /home/zhaojiaxin/sci_pjt/alt_spl/addon/majiq_license_academic_official.lic modulize --directory /cold_data/wangduo/AsimulatoR/majiq/simulate/voila --show-read-counts --show-per-sample-psi --untrimmed-exons --show-all -j 10 /cold_data/wangduo/AsimulatoR/majiq/splicegraph.sql /cold_data/wangduo/AsimulatoR/majiq/simulate/test-control.deltapsi.voila",
#     "dpsi_changing_threshold": 0.2,
#     "dpsi_nonchanging_threshold": 0.95,
#     "dpsi_probability_changing_threshold": 0.95,
#     "voila_version": "2.5.6.dev1+g8423f68b"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	junction_name	junction_coord	denovo	intron	reference_exon_coord	spliced_with_coord	exons_skipped_coords	num_skipped_exons	event_non_changing	event_changing	junction_changing	test_median_reads	control_median_reads	test_median_psi	control_median_psi	control-test_median_dpsi	control-test_probability_changing	control-test_probability_non_changing
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:s:207542182-207542580	ENSG00000203710_1_MES_1	True	Proximal	207542580-207545308	False	False	207542182-207542303	207545308-207545484	207545308-207545484;207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	16	False	False	False	362	196	3.875e-01	3.967e-01	3.714e-03	1.415e-13	6.748e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:t:207577805-207578203	ENSG00000203710_1_MES_1	True	Distal	207542303-207577927	True	False	207577927-207578203	207542182-207542303	207545308-207545484;207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	16	False	False	False	564	284	2.968e-01	2.978e-01	1.531e-04	9.810e-21	7.345e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:t:207577805-207578203	ENSG00000203710_1_MES_1	True	Proximal	207575680-207577805	False	False	207542182-207542303	207575595-207575680	207545308-207545484;207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	16	False	False	False	791	432	4.159e-01	4.468e-01	1.339e-02	1.078e-20	7.087e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:s:207545308-207545484	ENSG00000203710_1_MES_2	True	Distal	207545414-207580347	True	False	207545308-207545414	207580347-207580416	207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680;207577805-207578203	16	False	False	False	38		5.154e-02	6.756e-04	-2.269e-02	1.270e-20	6.208e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:s:207545308-207545484	ENSG00000203710_1_MES_2	True	Proximal	207545484-207545576	False	False	207545308-207545414	207545576-207545678	207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680;207577805-207578203	16	False	False	False	481	264	9.485e-01	9.993e-01	2.269e-02	1.209e-20	6.208e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:t:207580240-207580416	ENSG00000203710_1_MES_2	True	Distal	207545414-207580347	True	False	207580347-207580416	207545308-207545414	207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680;207577805-207578203	16	False	False	False	38		2.990e-02	3.831e-04	-1.011e-06	6.565e-21	1.000e+00
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:t:207580240-207580416	ENSG00000203710_1_MES_2	True	Proximal	207578203-207580240	False	False	207545308-207545414	207577805-207578203	207545576-207545678;207547271-207547356;207550735-207550953;207551964-207552143;207552752-207552851;207558538-207558623;207559050-207559484;207560739-207561137;207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680;207577805-207578203	16	False	False	False	823	431	9.701e-01	9.996e-01	1.011e-06	6.565e-21	1.000e+00
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:s:207560739-207561137	ENSG00000203710_1_MES_3	True	Distal	207560860-207577927	True	False	207560739-207560860	207577927-207578203	207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	7	False	False	False	474	239	2.633e-01	2.219e-01	-4.835e-02	2.016e-20	4.675e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:s:207560739-207561137	ENSG00000203710_1_MES_3	True	Proximal	207561137-207563864	False	False	207560739-207560860	207563864-207564040	207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	7	False	False	False	1515	864	7.367e-01	7.781e-01	4.835e-02	1.673e-20	4.675e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:t:207577805-207578203	ENSG00000203710_1_MES_3	True	Distal	207560860-207577927	True	False	207577927-207578203	207560739-207560860	207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	7	False	False	False	474	239	2.883e-01	2.550e-01	-1.078e-02	9.499e-21	7.442e-01
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:t:207577805-207578203	ENSG00000203710_1_MES_3	True	Proximal	207575680-207577805	False	False	207560739-207560860	207575595-207575680	207563864-207564040;207564132-207564234;207565838-207565923;207567824-207568042;207569059-207569238;207569847-207570653;207575595-207575680	7	False	False	False	791	432	4.159e-01	4.468e-01	1.339e-02	1.078e-20	7.087e-01
ENSG00000179051_1	ENSG00000179051	ENSG00000179051	1	-	ENSG00000179051:s:17429106-17429199	ENSG00000179051_1_MES_1	False	Distal	17410051-17429106	False	False	17429106-17429199	17409974-17410051	17412122-17412194;17413073-17413178;17413537-17413717;17416480-17416646;17420714-17420828;17422203-17422291;17422705-17422836;17425541-17425684	8	False	False	False	12	22	7.654e-01	9.519e-01	1.568e-01	3.360e-01	2.937e-02
ENSG00000179051_1	ENSG00000179051	ENSG00000179051	1	-	ENSG00000179051:s:17429106-17429199	ENSG00000179051_1_MES_1	False	Proximal	17425684-17429106	False	False	17429106-17429199	17425541-17425684	17412122-17412194;17413073-17413178;17413537-17413717;17416480-17416646;17420714-17420828;17422203-17422291;17422705-17422836;17425541-17425684	8	False	False	False	4	3	2.346e-01	4.809e-02	-1.568e-01	3.360e-01	2.937e-02
ENSG00000179051_1	ENSG00000179051	ENSG00000179051	1	-	ENSG00000179051:t:17409974-17410051	ENSG00000179051_1_MES_1	False	Distal	17410051-17429106	False	False	17409974-17410051	17429106-17429199	17412122-17412194;17413073-17413178;17413537-17413717;17416480-17416646;17420714-17420828;17422203-17422291;17422705-17422836;17425541-17425684	8	False	False	False	12	22	8.778e-01	9.359e-01	4.350e-02	4.492e-02	2.314e-01
ENSG00000179051_1	ENSG00000179051	ENSG00000179051	1	-	ENSG00000179051:t:17409974-17410051	ENSG00000179051_1_MES_1	False	Proximal	17410051-17412122	False	False	17429106-17429199	17412122-17412194	17412122-17412194;17413073-17413178;17413537-17413717;17416480-17416646;17420714-17420828;17422203-17422291;17422705-17422836;17425541-17425684	8	False	False	False	3	1	1.222e-01	6.409e-02	-4.350e-02	4.492e-02	2.314e-01
ENSG00000121931_1	ENSG00000121931	ENSG00000121931	1	-	ENSG00000121931:s:110963621-110963965	ENSG00000121931_1_MES_1	False	Distal	110948399-110963621	False	False	110963621-110963965	110947190-110948399	110949851-110950123;110951288-110952961	2	False	False	False	14	20	1.423e-01	3.209e-01	1.651e-01	3.302e-01	1.584e-02
ENSG00000121931_1	ENSG00000121931	ENSG00000121931	1	-	ENSG00000121931:s:110963621-110963965	ENSG00000121931_1_MES_1	False	Proximal	110952961-110963621	False	False	110963621-110963965	110951288-110952961	110949851-110950123;110951288-110952961	2	False	False	False	83	36	8.577e-01	6.791e-01	-1.651e-01	3.302e-01	1.584e-02
ENSG00000121931_1	ENSG00000121931	ENSG00000121931	1	-	ENSG00000121931:t:110947190-110948399	ENSG00000121931_1_MES_1	False	Distal	110948399-110963621	False	False	110947190-110948399	110963621-110963965	110949851-110950123;110951288-110952961	2	False	False	False	14	20	1.476e-01	3.614e-01	1.958e-01	4.911e-01	5.173e-03
ENSG00000121931_1	ENSG00000121931	ENSG00000121931	1	-	ENSG00000121931:t:110947190-110948399	ENSG00000121931_1_MES_1	False	Proximal	110948399-110949851	False	False	110963621-110963965	110949851-110950123	110949851-110950123;110951288-110952961	2	False	False	False	80	31	8.524e-01	6.386e-01	-1.958e-01	4.911e-01	5.173e-03
ENSG00000198520_1	ENSG00000198520	ENSG00000198520	1	+	ENSG00000198520:s:44684393-44684656	ENSG00000198520_1_MES_1	False	Distal	44684656-44725291	False	False	44684393-44684656	44725291-44725591	44685334-44685457;44688196-44688319;44689109-44689224;44689676-44689903;44692928-44693020;44697102-44697170;44698063-44698229;44700923-44701119;44704089-44704173;44723785-44724668;44724762-44725217	11	False	False	False	41	48	7.650e-01	7.472e-01	-1.091e-02	5.692e-03	4.023e-01
ENSG00000198520_1	ENSG00000198520	ENSG00000198520	1	+	ENSG00000198520:s:44684393-44684656	ENSG00000198520_1_MES_1	False	Proximal	44684656-44685334	False	False	44684393-44684656	44685334-44685457	44685334-44685457;44688196-44688319;44689109-44689224;44689676-44689903;44692928-44693020;44697102-44697170;44698063-44698229;44700923-44701119;44704089-44704173;44723785-44724668;44724762-44725217	11	False	False	False	13	17	2.350e-01	2.528e-01	1.091e-02	5.692e-03	4.023e-01
ENSG00000198520_1	ENSG00000198520	ENSG00000198520	1	+	ENSG00000198520:t:44725291-44725591	ENSG00000198520_1_MES_1	False	Distal	44684656-44725291	False	False	44725291-44725591	44684393-44684656	44685334-44685457;44688196-44688319;44689109-44689224;44689676-44689903;44692928-44693020;44697102-44697170;44698063-44698229;44700923-44701119;44704089-44704173;44723785-44724668;44724762-44725217	11	False	False	False	41	48	7.861e-01	7.602e-01	-1.860e-02	6.143e-03	3.552e-01
ENSG00000198520_1	ENSG00000198520	ENSG00000198520	1	+	ENSG00000198520:t:44725291-44725591	ENSG00000198520_1_MES_1	False	Proximal	44725217-44725291	False	False	44684393-44684656	44724762-44725217	44685334-44685457;44688196-44688319;44689109-44689224;44689676-44689903;44692928-44693020;44697102-44697170;44698063-44698229;44700923-44701119;44704089-44704173;44723785-44724668;44724762-44725217	11	False	False	False	11	15	2.139e-01	2.398e-01	1.860e-02	6.143e-03	3.552e-01
ENSG00000117174_1	ENSG00000117174	ENSG00000117174	1	-	ENSG00000117174:s:85706078-85706163	ENSG00000117174_1_MES_1	False	Distal	85678781-85706078	False	False	85706078-85706163	85678701-85678781	85680836-85680904;85702157-85702260	2	False	False	False	11	17	6.672e-01	9.112e-01	2.066e-01	5.348e-01	1.308e-02
ENSG00000117174_1	ENSG00000117174	ENSG00000117174	1	-	ENSG00000117174:s:85706078-85706163	ENSG00000117174_1_MES_1	False	Proximal	85702260-85706078	False	False	85706078-85706163	85702157-85702260	85680836-85680904;85702157-85702260	2	False	False	False	5	1	3.328e-01	8.880e-02	-2.066e-01	5.348e-01	1.308e-02
ENSG00000117174_1	ENSG00000117174	ENSG00000117174	1	-	ENSG00000117174:t:85678701-85678781	ENSG00000117174_1_MES_1	False	Distal	85678781-85706078	False	False	85678701-85678781	85706078-85706163	85680836-85680904;85702157-85702260	2	False	False	False	11	17	7.053e-01	8.348e-01	9.456e-02	1.895e-01	8.722e-02
ENSG00000117174_1	ENSG00000117174	ENSG00000117174	1	-	ENSG00000117174:t:85678701-85678781	ENSG00000117174_1_MES_1	False	Proximal	85678781-85680836	False	False	85706078-85706163	85680836-85680904	85680836-85680904;85702157-85702260	2	False	False	False	4	4	2.947e-01	1.652e-01	-9.456e-02	1.895e-01	8.722e-02
ENSG00000116871_1	ENSG00000116871	ENSG00000116871	1	+	ENSG00000116871:s:36171968-36172627	ENSG00000116871_1_MES_1	False	Distal	36172627-36178411	False	False	36171968-36172627	36178411-36179557	36173364-36173479;36174898-36175008;36176199-36176581;36176697-36176842;36177469-36177574;36177873-36178201	6	False	False	False	6	15	7.972e-02	2.867e-01	2.124e-01	5.734e-01	2.404e-03
ENSG00000116871_1	ENSG00000116871	ENSG00000116871	1	+	ENSG00000116871:s:36171968-36172627	ENSG00000116871_1_MES_1	False	Proximal	36172627-36173364	False	False	36171968-36172627	36173364-36173479	36173364-36173479;36174898-36175008;36176199-36176581;36176697-36176842;36177469-36177574;36177873-36178201	6	False	False	False	68	35	9.203e-01	7.133e-01	-2.124e-01	5.734e-01	2.404e-03
ENSG00000116871_1	ENSG00000116871	ENSG00000116871	1	+	ENSG00000116871:t:36178411-36179557	ENSG00000116871_1_MES_1	False	Distal	36172627-36178411	False	False	36178411-36179557	36171968-36172627	36173364-36173479;36174898-36175008;36176199-36176581;36176697-36176842;36177469-36177574;36177873-36178201	6	False	False	False	6	15	7.709e-02	2.830e-01	1.976e-01	4.993e-01	5.225e-03
ENSG00000116871_1	ENSG00000116871	ENSG00000116871	1	+	ENSG00000116871:t:36178411-36179557	ENSG00000116871_1_MES_1	False	Proximal	36178201-36178411	False	False	36171968-36172627	36177873-36178201	36173364-36173479;36174898-36175008;36176199-36176581;36176697-36176842;36177469-36177574;36177873-36178201	6	False	False	False	62	29	9.229e-01	7.170e-01	-1.976e-01	4.993e-01	5.225e-03
ENSG00000134193_1	ENSG00000134193	ENSG00000134193	1	-	ENSG00000134193:s:119811409-119811580	ENSG00000134193_1_MES_1	False	Distal	119794685-119811409	False	False	119811409-119811580	119794017-119794685	119798497-119798602;119799725-119799862;119801172-119803165;119808703-119808863;119809029-119809202	5	False	True	True	20	48	3.074e-01	6.787e-01	3.665e-01	9.877e-01	5.859e-07
ENSG00000134193_1	ENSG00000134193	ENSG00000134193	1	-	ENSG00000134193:s:119811409-119811580	ENSG00000134193_1_MES_1	False	Proximal	119809202-119811409	False	False	119811409-119811580	119809029-119809202	119798497-119798602;119799725-119799862;119801172-119803165;119808703-119808863;119809029-119809202	5	False	True	True	53	21	6.926e-01	3.213e-01	-3.665e-01	9.877e-01	5.857e-07
ENSG00000134193_1	ENSG00000134193	ENSG00000134193	1	-	ENSG00000134193:t:119794017-119794685	ENSG00000134193_1_MES_1	False	Distal	119794685-119811409	False	False	119794017-119794685	119811409-119811580	119798497-119798602;119799725-119799862;119801172-119803165;119808703-119808863;119809029-119809202	5	False	True	True	20	48	2.321e-01	5.638e-01	3.375e-01	9.853e-01	1.779e-07
ENSG00000134193_1	ENSG00000134193	ENSG00000134193	1	-	ENSG00000134193:t:119794017-119794685	ENSG00000134193_1_MES_1	False	Proximal	119794685-119798497	False	False	119811409-119811580	119798497-119798602	119798497-119798602;119799725-119799862;119801172-119803165;119808703-119808863;119809029-119809202	5	False	True	True	71	37	7.679e-01	4.362e-01	-3.375e-01	9.853e-01	1.778e-07
ENSG00000175137_1	ENSG00000175137	ENSG00000175137	1	-	ENSG00000175137:s:248825835-248825915	ENSG00000175137_1_MES_1	False	Distal	248812370-248825835	False	False	248825835-248825915	248810446-248812370	248812989-248814173;248814449-248814610;248814711-248814877;248816030-248816662;248816822-248816884;248820403-248820912;248821147-248821261;248824753-248825635	8	False	False	False	5	8	2.737e-01	3.191e-01	2.037e-02	4.246e-02	2.473e-01
ENSG00000175137_1	ENSG00000175137	ENSG00000175137	1	-	ENSG00000175137:s:248825835-248825915	ENSG00000175137_1_MES_1	False	Proximal	248825635-248825835	False	False	248825835-248825915	248824753-248825635	248812989-248814173;248814449-248814610;248814711-248814877;248816030-248816662;248816822-248816884;248820403-248820912;248821147-248821261;248824753-248825635	8	False	False	False	15	14	7.263e-01	6.809e-01	-2.037e-02	4.246e-02	2.473e-01
ENSG00000175137_1	ENSG00000175137	ENSG00000175137	1	-	ENSG00000175137:t:248810446-248812370	ENSG00000175137_1_MES_1	False	Distal	248812370-248825835	False	False	248810446-248812370	248825835-248825915	248812989-248814173;248814449-248814610;248814711-248814877;248816030-248816662;248816822-248816884;248820403-248820912;248821147-248821261;248824753-248825635	8	False	False	False	5	8	1.311e-01	1.633e-01	2.587e-02	6.987e-03	3.769e-01
ENSG00000175137_1	ENSG00000175137	ENSG00000175137	1	-	ENSG00000175137:t:248810446-248812370	ENSG00000175137_1_MES_1	False	Proximal	248812370-248812989	False	False	248825835-248825915	248812989-248814173	248812989-248814173;248814449-248814610;248814711-248814877;248816030-248816662;248816822-248816884;248820403-248820912;248821147-248821261;248824753-248825635	8	False	False	False	40	33	8.689e-01	8.367e-01	-2.587e-02	6.987e-03	3.769e-01
ENSG00000230461_1	ENSG00000230461	ENSG00000230461	1	-	ENSG00000230461:s:213979311-213979421	ENSG00000230461_1_MES_1	False	Distal	213842240-213979311	False	False	213979311-213979421	213842060-213842240	213843483-213843568;213876638-213876806;213894663-213894748;213895394-213895970;213901295-213901409;213915935-213916099;213921473-213921580;213937127-213937164;213937254-213937423;213955023-213955239;213963864-213963985;213965028-213965481;213965894-213966287;213966718-213967171;213968624-213968746;213977129-213977418	16	False	False	False	60	31	1.645e-01	9.001e-02	-7.203e-02	9.475e-07	1.321e-01
ENSG00000230461_1	ENSG00000230461	ENSG00000230461	1	-	ENSG00000230461:s:213979311-213979421	ENSG00000230461_1_MES_1	False	Proximal	213977418-213979311	False	False	213979311-213979421	213977129-213977418	213843483-213843568;213876638-213876806;213894663-213894748;213895394-213895970;213901295-213901409;213915935-213916099;213921473-213921580;213937127-213937164;213937254-213937423;213955023-213955239;213963864-213963985;213965028-213965481;213965894-213966287;213966718-213967171;213968624-213968746;213977129-213977418	16	False	False	False	310	313	8.355e-01	9.100e-01	7.203e-02	9.477e-07	1.321e-01
ENSG00000230461_1	ENSG00000230461	ENSG00000230461	1	-	ENSG00000230461:t:213842060-213842240	ENSG00000230461_1_MES_1	False	Distal	213842240-213979311	False	False	213842060-213842240	213979311-213979421	213843483-213843568;213876638-213876806;213894663-213894748;213895394-213895970;213901295-213901409;213915935-213916099;213921473-213921580;213937127-213937164;213937254-213937423;213955023-213955239;213963864-213963985;213965028-213965481;213965894-213966287;213966718-213967171;213968624-213968746;213977129-213977418	16	False	False	False	60	31	1.683e-01	8.955e-02	-7.753e-02	6.220e-07	1.113e-01
ENSG00000230461_1	ENSG00000230461	ENSG00000230461	1	-	ENSG00000230461:t:213842060-213842240	ENSG00000230461_1_MES_1	False	Proximal	213842240-213843483	False	False	213979311-213979421	213843483-213843568	213843483-213843568;213876638-213876806;213894663-213894748;213895394-213895970;213901295-213901409;213915935-213916099;213921473-213921580;213937127-213937164;213937254-213937423;213955023-213955239;213963864-213963985;213965028-213965481;213965894-213966287;213966718-213967171;213968624-213968746;213977129-213977418	16	False	False	False	299	306	8.317e-01	9.104e-01	7.753e-02	6.225e-07	1.113e-01
ENSG00000064886_1	ENSG00000064886	ENSG00000064886	1	+	ENSG00000064886:s:111229692-111229881	ENSG00000064886_1_MES_1	False	Distal	111229881-111241327	False	False	111229692-111229881	111241327-111241443	111230742-111231114;111231238-111231472;111234907-111235057;111235639-111235763;111236024-111236153;111238750-111238932;111239306-111239363	7	False	False	False	20	25	6.328e-01	7.103e-01	5.198e-02	5.458e-02	1.966e-01
ENSG00000064886_1	ENSG00000064886	ENSG00000064886	1	+	ENSG00000064886:s:111229692-111229881	ENSG00000064886_1_MES_1	False	Proximal	111229881-111230742	False	False	111229692-111229881	111230742-111231114	111230742-111231114;111231238-111231472;111234907-111235057;111235639-111235763;111236024-111236153;111238750-111238932;111239306-111239363	7	False	False	False	12	12	3.672e-01	2.897e-01	-5.198e-02	5.458e-02	1.966e-01
ENSG00000064886_1	ENSG00000064886	ENSG00000064886	1	+	ENSG00000064886:t:111241327-111241443	ENSG00000064886_1_MES_1	False	Distal	111229881-111241327	False	False	111241327-111241443	111229692-111229881	111230742-111231114;111231238-111231472;111234907-111235057;111235639-111235763;111236024-111236153;111238750-111238932;111239306-111239363	7	False	False	False	20	25	5.630e-01	6.681e-01	7.244e-02	8.738e-02	1.398e-01
ENSG00000064886_1	ENSG00000064886	ENSG00000064886	1	+	ENSG00000064886:t:111241327-111241443	ENSG00000064886_1_MES_1	False	Proximal	111239363-111241327	False	False	111229692-111229881	111239306-111239363	111230742-111231114;111231238-111231472;111234907-111235057;111235639-111235763;111236024-111236153;111238750-111238932;111239306-111239363	7	False	False	False	16	16	4.370e-01	3.319e-01	-7.244e-02	8.738e-02	1.398e-01
ENSG00000143801_5	ENSG00000143801	ENSG00000143801	1	+	ENSG00000143801:s:226891743-226891849	ENSG00000143801_5_MES_1	False	Distal	226891849-226910589	False	False	226891743-226891849	226910589-226910757	226894007-226894125;226895424-226896677;226896888-226899555;226903502-226903799;226908522-226908683;226909702-226909794	6	False	False	False	3	5	9.263e-02	1.367e-01	2.736e-02	6.672e-03	3.452e-01
ENSG00000143801_5	ENSG00000143801	ENSG00000143801	1	+	ENSG00000143801:s:226891743-226891849	ENSG00000143801_5_MES_1	False	Proximal	226891849-226894007	False	False	226891743-226891849	226894007-226894125	226894007-226894125;226895424-226896677;226896888-226899555;226903502-226903799;226908522-226908683;226909702-226909794	6	False	False	False	36	31	9.074e-01	8.633e-01	-2.736e-02	6.672e-03	3.452e-01
ENSG00000143801_5	ENSG00000143801	ENSG00000143801	1	+	ENSG00000143801:t:226910589-226910757	ENSG00000143801_5_MES_1	False	Distal	226891849-226910589	False	False	226910589-226910757	226891743-226891849	226894007-226894125;226895424-226896677;226896888-226899555;226903502-226903799;226908522-226908683;226909702-226909794	6	False	False	False	3	5	1.008e-01	1.184e-01	1.068e-02	8.875e-04	4.665e-01
ENSG00000143801_5	ENSG00000143801	ENSG00000143801	1	+	ENSG00000143801:t:226910589-226910757	ENSG00000143801_5_MES_1	False	Proximal	226909794-226910589	False	False	226891743-226891849	226909702-226909794	226894007-226894125;226895424-226896677;226896888-226899555;226903502-226903799;226908522-226908683;226909702-226909794	6	False	False	False	39	38	8.992e-01	8.816e-01	-1.068e-02	8.875e-04	4.665e-01
ENSG00000143502_3	ENSG00000143502	ENSG00000143502	1	-	ENSG00000143502:s:223264405-223264818	ENSG00000143502_3_MES_1	False	Distal	223229450-223264407	False	False	223264407-223264818	223229223-223229450	223230538-223230747;223234915-223235100	2	True	False	False	2156	4327	9.555e-01	9.891e-01	6.046e-04	6.712e-21	9.803e-01
ENSG00000143502_3	ENSG00000143502	ENSG00000143502	1	-	ENSG00000143502:s:223264405-223264818	ENSG00000143502_3_MES_1	False	Proximal				223264407-223264818		223230538-223230747;223234915-223235100	2	True	False				4.340e-02;9.555e-01;9.468e-04	9.433e-03;9.891e-01;1.410e-03		6.645e-21;6.712e-21;6.565e-21	9.901e-01;9.803e-01;1.000e+00
ENSG00000143502_3	ENSG00000143502	ENSG00000143502	1	-	ENSG00000143502:t:223229197-223229450	ENSG00000143502_3_MES_1	False	Distal	223229450-223264407	False	False	223229223-223229450	223264407-223264818	223230538-223230747;223234915-223235100	2	True	False	False	2156	4327	9.563e-01	9.888e-01	7.864e-04	6.756e-21	9.745e-01
ENSG00000143502_3	ENSG00000143502	ENSG00000143502	1	-	ENSG00000143502:t:223229197-223229450	ENSG00000143502_3_MES_1	False	Proximal				223264407-223264818		223230538-223230747;223234915-223235100	2	True	False				9.563e-01;4.295e-02;9.472e-04	9.888e-01;9.867e-03;1.410e-03		6.756e-21;6.672e-21;6.565e-21	9.745e-01;9.870e-01;1.000e+00
ENSG00000291217_1	ENSG00000291217	ENSG00000291217	1	-	ENSG00000291217:s:243078988-243079052	ENSG00000291217_1_MES_1	True	Distal	243066176-243078988	True	False	243078988-243079052	243066073-243066176	243067091-243067287;243067621-243067722;243069581-243069704	3	False	False	False	531	280	1.616e-01	1.202e-01	-4.027e-02	1.557e-20	5.080e-01
ENSG00000291217_1	ENSG00000291217	ENSG00000291217	1	-	ENSG00000291217:s:243078988-243079052	ENSG00000291217_1_MES_1	True	Proximal	243069704-243078988	False	False	243078988-243079052	243069581-243069704	243067091-243067287;243067621-243067722;243069581-243069704	3	False	False	False	3157	1780	8.384e-01	8.798e-01	4.027e-02	1.483e-20	5.080e-01
ENSG00000291217_1	ENSG00000291217	ENSG00000291217	1	-	ENSG00000291217:t:243066073-243066241	ENSG00000291217_1_MES_1	True	Distal	243066176-243078988	True	False	243066073-243066176	243078988-243079052	243067091-243067287;243067621-243067722;243069581-243069704	3	False	False	False	531	280	9.705e-02	9.666e-02	1.696e-03	9.712e-21	6.978e-01
ENSG00000291217_1	ENSG00000291217	ENSG00000291217	1	-	ENSG00000291217:t:243066073-243066241	ENSG00000291217_1_MES_1	True	Proximal	243066241-243067091	False	False	243078988-243079052	243067091-243067287	243067091-243067287;243067621-243067722;243069581-243069704	3	False	False	False	4805	2448	9.029e-01	9.033e-01	-1.696e-03	9.743e-21	6.978e-01
ENSG00000092621_3	ENSG00000092621	ENSG00000092621	1	+	ENSG00000092621:s:119670543-119670663	ENSG00000092621_3_MES_1	False	Distal	119670663-119726636	False	False	119670543-119670663	119726636-119726905	119708555-119708600;119711737-119712160;119712502-119712630;119713059-119713460;119714411-119714488;119715795-119715917;119719627-119721654;119723376-119723457;119724319-119724469;119724785-119724967	10	False	True	True	133	293	3.256e-01	6.735e-01	3.516e-01	1.000e+00	2.609e-20
ENSG00000092621_3	ENSG00000092621	ENSG00000092621	1	+	ENSG00000092621:s:119670543-119670663	ENSG00000092621_3_MES_1	False	Proximal	119670663-119708555	False	False	119670543-119670663	119708555-119708600	119708555-119708600;119711737-119712160;119712502-119712630;119713059-119713460;119714411-119714488;119715795-119715917;119719627-119721654;119723376-119723457;119724319-119724469;119724785-119724967	10	False	True	True	277	132	6.744e-01	3.265e-01	-3.516e-01	1.000e+00	0.000e+00
ENSG00000092621_3	ENSG00000092621	ENSG00000092621	1	+	ENSG00000092621:t:119726636-119726905	ENSG00000092621_3_MES_1	False	Distal	119670663-119726636	False	False	119726636-119726905	119670543-119670663	119708555-119708600;119711737-119712160;119712502-119712630;119713059-119713460;119714411-119714488;119715795-119715917;119719627-119721654;119723376-119723457;119724319-119724469;119724785-119724967	10	False	True	True	133	293	3.286e-01	6.796e-01	3.556e-01	1.000e+00	2.594e-20
ENSG00000092621_3	ENSG00000092621	ENSG00000092621	1	+	ENSG00000092621:t:119726636-119726905	ENSG00000092621_3_MES_1	False	Proximal	119724967-119726636	False	False	119670543-119670663	119724785-119724967	119708555-119708600;119711737-119712160;119712502-119712630;119713059-119713460;119714411-119714488;119715795-119715917;119719627-119721654;119723376-119723457;119724319-119724469;119724785-119724967	10	False	True	True	286	135	6.714e-01	3.204e-01	-3.556e-01	1.000e+00	0.000e+00
