# {
#     "command": "/home/zhaojiaxin/anaconda3/envs/majiq/bin/voila --license /home/zhaojiaxin/sci_pjt/alt_spl/addon/majiq_license_academic_official.lic modulize --directory /cold_data/wangduo/AsimulatoR/majiq/simulate/voila --show-read-counts --show-per-sample-psi --untrimmed-exons --show-all -j 10 /cold_data/wangduo/AsimulatoR/majiq/splicegraph.sql /cold_data/wangduo/AsimulatoR/majiq/simulate/test-control.deltapsi.voila",
#     "dpsi_changing_threshold": 0.2,
#     "dpsi_nonchanging_threshold": 0.95,
#     "dpsi_probability_changing_threshold": 0.95,
#     "voila_version": "2.5.6.dev1+g8423f68b"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	cassette	tandem_cassette	alt3	alt5	putative_alt3	putative_alt5	alt3_5	mxe	ir	ale	afe	putative_ale	putative_afe	orphan_junc	other	multi_exon_spanning	complex	denovo_juncs	denovo_introns	num_events	module_event_combination
ENSG00000116729_7	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68142604-68142862									1								False	0	0	1	ir^1
ENSG00000116729_8	ENSG00000116729	ENSG00000116729	1	-	ENSG00000116729:s:68137780-68138162										1							False	0	0	1	ale^1
ENSG00000174502_1	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:t:205932945-205933084											1						False	0	0	1	afe^1
ENSG00000174502_2	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:t:205927902-205928386;ENSG00000174502:s:205929892-205930292								1									False	0	0	1	mxe^1
ENSG00000174502_3	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:s:205927902-205928386				1													False	0	0	1	alt5^1
ENSG00000174502_4	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:t:205923335-205923427;ENSG00000174502:s:205927211-205927288		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000174502_5	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:t:205921566-205921847;ENSG00000174502:s:205923335-205923427	1																False	0	0	1	cassette^1
ENSG00000174502_6	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:s:205921566-205921847			1														False	0	0	1	alt3^1
ENSG00000174502_7	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:s:205920176-205920230									1								False	0	0	1	ir^1
ENSG00000174502_8	ENSG00000174502	ENSG00000174502	1	-	ENSG00000174502:s:205918840-205918985										1							False	0	0	1	ale^1
ENSG00000135842_1	ENSG00000135842	ENSG00000135842	1	-	ENSG00000135842:t:184894075-184894206											1						False	0	0	1	afe^1
ENSG00000135842_2	ENSG00000135842	ENSG00000135842	1	-	ENSG00000135842:s:184894075-184894206;ENSG00000135842:t:184884633-184884800								1									False	0	0	1	mxe^1
ENSG00000135842_3	ENSG00000135842	ENSG00000135842	1	-	ENSG00000135842:s:184884633-184884800				1													False	0	0	1	alt5^1
ENSG00000135842_4	ENSG00000135842	ENSG00000135842	1	-	ENSG00000135842:s:184867864-184868558;ENSG00000135842:t:184823167-184823329										1					1		False	0	0	2	ale^1
ENSG00000135842_5	ENSG00000135842	ENSG00000135842	1	-	ENSG00000135842:t:184808074-184808235;ENSG00000135842:s:184823167-184823329											1				1		False	0	0	2	afe^1
ENSG00000135842_6	ENSG00000135842	ENSG00000135842	1	-	ENSG00000135842:s:184805946-184806056			1														False	0	0	1	alt3^1
ENSG00000135842_7	ENSG00000135842	ENSG00000135842	1	-	ENSG00000135842:s:184803585-184803692										1							False	0	0	1	ale^1
ENSG00000236942_1	ENSG00000236942	ENSG00000236942	1	+	ENSG00000236942:s:205625483-205625664			1														False	0	0	1	alt3^1
ENSG00000117525_1	ENSG00000117525	ENSG00000117525	1	-	ENSG00000117525:s:94532997-94533268										1							False	0	0	1	ale^1
ENSG00000162616_1	ENSG00000162616	ENSG00000162616	1	+	ENSG00000162616:s:77979175-77979619;ENSG00000162616:t:77992754-77992868																1	False	0	0	1	multi_exon_spanning^1
ENSG00000236948_1	ENSG00000236948	ENSG00000236948	1	-	ENSG00000236948:s:5587368-5587575										1							False	0	0	1	ale^1
ENSG00000134245_1	ENSG00000134245	ENSG00000134245	1	+	ENSG00000134245:s:112516140-112516417										1							False	0	0	1	ale^1
ENSG00000272865_1	ENSG00000272865	ENSG00000272865	1	+	ENSG00000272865:s:242177729-242177903;ENSG00000272865:t:242192155-242192304		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000203965_1	ENSG00000203965	ENSG00000203965	1	+	ENSG00000203965:s:63533454-63533649;ENSG00000203965:t:63572442-63572693																1	False	0	0	1	multi_exon_spanning^1
ENSG00000156171_1	ENSG00000156171	ENSG00000156171	1	-	ENSG00000156171:s:111139501-111140203			1														False	0	0	1	alt3^1
ENSG00000187144_1	ENSG00000187144	ENSG00000187144	1	-	ENSG00000187144:s:16396558-16396746										1							False	0	0	1	ale^1
ENSG00000233940_1	ENSG00000233940	ENSG00000233940	1	+	ENSG00000233940:s:35053468-35053713			1														False	0	0	1	alt3^1
ENSG00000160753_1	ENSG00000160753	ENSG00000160753	1	+	ENSG00000160753:s:155325864-155327132										1							False	0	0	1	ale^1
ENSG00000169231_1	ENSG00000169231	ENSG00000169231	1	-	ENSG00000169231:s:155197041-155197659										1							False	0	0	1	ale^1
ENSG00000126106_1	ENSG00000126106	ENSG00000126106	1	-	ENSG00000126106:s:44674331-44674481;ENSG00000126106:t:44635238-44636457		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000143401_1	ENSG00000143401	ENSG00000143401	1	-	ENSG00000143401:s:150226608-150226795										1							False	0	0	1	ale^1
ENSG00000196182_1	ENSG00000196182	ENSG00000196182	1	-	ENSG00000196182:t:36339624-36343448;ENSG00000196182:s:36358737-36358837		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000065978_1	ENSG00000065978	ENSG00000065978	1	+	ENSG00000065978:s:42696199-42696288;ENSG00000065978:t:42701981-42703805		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000180869_1	ENSG00000180869	ENSG00000180869	1	-	ENSG00000180869:t:84628230-84630887;ENSG00000180869:s:84634932-84635020	1																False	0	0	1	cassette^1
ENSG00000163531_1	ENSG00000163531	ENSG00000163531	1	+	ENSG00000163531:s:204974179-204974823			1														False	0	0	1	alt3^1
ENSG00000290385_1	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:s:514359-514423;ENSG00000290385:s:504470-505103;ENSG00000290385:t:502187-502243;ENSG00000290385:t:501556-501620			1						1	2					1	1	True	2	0	6	alt3^1|ir^1|ale^2|multi_exon_spanning^1|other^1
ENSG00000290385_2	ENSG00000290385	ENSG00000290385	1	-	ENSG00000290385:s:495277-495476;ENSG00000290385:t:484832-485208																1	False	0	0	1	multi_exon_spanning^1
ENSG00000215834_1	ENSG00000215834	ENSG00000215834	1	+	ENSG00000215834:s:166625290-166625489;ENSG00000215834:t:166631121-166631400								1									False	0	0	1	mxe^1
ENSG00000186205_1	ENSG00000186205	ENSG00000186205	1	+	ENSG00000186205:s:220805052-220805113				1													False	0	0	1	alt5^1
ENSG00000162415_1	ENSG00000162415	ENSG00000162415	1	-	ENSG00000162415:s:45020625-45020788									1								False	0	0	1	ir^1
ENSG00000121753_1	ENSG00000121753	ENSG00000121753	1	-	ENSG00000121753:t:31739926-31740034;ENSG00000121753:s:31741373-31741479								1									False	0	0	1	mxe^1
ENSG00000116574_1	ENSG00000116574	ENSG00000116574	1	+	ENSG00000116574:t:228743285-228746664											1						False	0	0	1	afe^1
ENSG00000143556_1	ENSG00000143556	ENSG00000143556	1	-	ENSG00000143556:s:153458873-153459030									1								False	0	0	1	ir^1
ENSG00000117425_1	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:t:44832152-44832341											1						False	0	0	1	afe^1
ENSG00000117425_2	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:s:44832152-44832341			1														False	0	0	1	alt3^1
ENSG00000117425_3	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:s:44831975-44832044				1													False	0	0	1	alt5^1
ENSG00000117425_4	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:t:44829909-44830030;ENSG00000117425:s:44831706-44831797	1																False	0	0	1	cassette^1
ENSG00000117425_5	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:t:44829157-44829312;ENSG00000117425:s:44829909-44830030								1									False	0	0	1	mxe^1
ENSG00000117425_6	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:t:44821938-44822669;ENSG00000117425:s:44828982-44829074		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000117425_7	ENSG00000117425	ENSG00000117425	1	-	ENSG00000117425:s:44821938-44822669										1							False	0	0	1	ale^1
ENSG00000169991_1	ENSG00000169991	ENSG00000169991	1	-	ENSG00000169991:t:18919678-18919773											1						False	0	0	1	afe^1
ENSG00000121446_1	ENSG00000121446	ENSG00000121446	1	+	ENSG00000121446:t:182458306-182458393;ENSG00000121446:s:182450362-182450576								1									False	0	0	1	mxe^1
ENSG00000121764_1	ENSG00000121764	ENSG00000121764	1	+	ENSG00000121764:t:31618756-31618816											1						False	0	0	1	afe^1
ENSG00000286019_1	ENSG00000286019	ENSG00000286019	1	-	ENSG00000286019:t:148615691-148615950											1						False	0	0	1	afe^1
ENSG00000163463_1	ENSG00000163463	ENSG00000163463	1	-	ENSG00000163463:t:155169787-155172489											1						False	0	0	1	afe^1
ENSG00000143624_1	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:s:153750854-153751239;ENSG00000143624:t:153753701-153753818	1																False	0	0	1	cassette^1
ENSG00000143624_2	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:s:153753701-153753818;ENSG00000143624:t:153764118-153764221		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000143624_3	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:s:153764118-153764221			1														False	0	0	1	alt3^1
ENSG00000143624_4	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:s:153764690-153764734;ENSG00000143624:t:153768893-153768961											1				1		True	0	0	2	afe^1|other^1
ENSG00000143624_5	ENSG00000143624	ENSG00000143624	1	+	ENSG00000143624:s:153768893-153768961				1													False	0	0	1	alt5^1
ENSG00000203710_1	ENSG00000203710	ENSG00000203710	1	+	ENSG00000203710:t:207569059-207569238;ENSG00000203710:t:207577805-207578203;ENSG00000203710:s:207542182-207542580;ENSG00000203710:s:207569847-207570653;ENSG00000203710:s:207560739-207561137;ENSG00000203710:s:207564132-207564234;ENSG00000203710:t:207580240-207580416;ENSG00000203710:s:207545308-207545484								2							1	3	True	3	0	6	mxe^2|multi_exon_spanning^3|other^1
ENSG00000242042_1	ENSG00000242042	ENSG00000242042	1	-	ENSG00000242042:s:246517699-246517779									1								False	0	0	1	ir^1
ENSG00000228971_1	ENSG00000228971	ENSG00000228971	1	+	ENSG00000228971:t:95510881-95511008											1						False	0	0	1	afe^1
ENSG00000143398_1	ENSG00000143398	ENSG00000143398	1	+	ENSG00000143398:t:151213517-151213547											1						False	0	0	1	afe^1
ENSG00000117461_1	ENSG00000117461	ENSG00000117461	1	-	ENSG00000117461:t:46040140-46043871											1						False	0	0	1	afe^1
ENSG00000183780_1	ENSG00000183780	ENSG00000183780	1	+	ENSG00000183780:s:233904676-233905130;ENSG00000183780:t:234214271-234214574	1																False	0	0	1	cassette^1
ENSG00000162885_1	ENSG00000162885	ENSG00000162885	1	-	ENSG00000162885:t:235447190-235451374;ENSG00000162885:s:235454021-235454315	1																False	0	0	1	cassette^1
ENSG00000179051_1	ENSG00000179051	ENSG00000179051	1	-	ENSG00000179051:t:17409974-17410051;ENSG00000179051:s:17429106-17429199		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000122420_1	ENSG00000122420	ENSG00000122420	1	+	ENSG00000122420:s:78497874-78497944				1													False	0	0	1	alt5^1
ENSG00000197403_1	ENSG00000197403	ENSG00000197403	1	-	ENSG00000197403:s:158764236-158766700				1													False	0	0	1	alt5^1
ENSG00000121931_1	ENSG00000121931	ENSG00000121931	1	-	ENSG00000121931:s:110963621-110963965;ENSG00000121931:t:110947190-110948399		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000116741_1	ENSG00000116741	ENSG00000116741	1	+	ENSG00000116741:s:192809458-192809535				1													False	0	0	1	alt5^1
ENSG00000236266_1	ENSG00000236266	ENSG00000236266	1	-	ENSG00000236266:s:7811489-7811604			1														False	0	0	1	alt3^1
ENSG00000198520_1	ENSG00000198520	ENSG00000198520	1	+	ENSG00000198520:t:44725291-44725591;ENSG00000198520:s:44684393-44684656		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000117174_1	ENSG00000117174	ENSG00000117174	1	-	ENSG00000117174:s:85706078-85706163;ENSG00000117174:t:85678701-85678781		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000229528_1	ENSG00000229528	ENSG00000229528	1	+	ENSG00000229528:s:40863914-40863952										1							False	0	0	1	ale^1
ENSG00000116871_1	ENSG00000116871	ENSG00000116871	1	+	ENSG00000116871:t:36178411-36179557;ENSG00000116871:s:36171968-36172627		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000159377_1	ENSG00000159377	ENSG00000159377	1	+	ENSG00000159377:s:151399560-151399727			1														False	0	0	1	alt3^1
ENSG00000134193_1	ENSG00000134193	ENSG00000134193	1	-	ENSG00000134193:s:119811409-119811580;ENSG00000134193:t:119794017-119794685		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000187010_1	ENSG00000187010	ENSG00000187010	1	+	ENSG00000187010:s:25317000-25317079										1							False	0	0	1	ale^1
ENSG00000175137_1	ENSG00000175137	ENSG00000175137	1	-	ENSG00000175137:s:248825835-248825915;ENSG00000175137:t:248810446-248812370		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000243480_1	ENSG00000243480	ENSG00000243480	1	+	ENSG00000243480:s:103623866-103623984										1							False	0	0	1	ale^1
ENSG00000263528_1	ENSG00000263528	ENSG00000263528	1	+	ENSG00000263528:s:206490819-206490858			1														False	0	0	1	alt3^1
ENSG00000181450_1	ENSG00000181450	ENSG00000181450	1	+	ENSG00000181450:s:227650956-227651076										1							False	0	0	1	ale^1
ENSG00000230461_1	ENSG00000230461	ENSG00000230461	1	-	ENSG00000230461:t:213842060-213842240;ENSG00000230461:s:213979311-213979421		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
ENSG00000064886_1	ENSG00000064886	ENSG00000064886	1	+	ENSG00000064886:s:111229692-111229881;ENSG00000064886:t:111241327-111241443		1														1	False	0	0	2	tandem_cassette^1|multi_exon_spanning^1
